Name,E ON,DEUTSCHE BANK,BMW,BEIERSDORF,CONTINENTAL,HEIDELBERGCEMENT,HENKEL PREF.,LINDE,RWE,SIEMENS,THYSSENKRUPP,VOLKSWAGEN PREF.,DEUTSCHE LUFTHANSA,ALLIANZ,MUENCHENER RUCK.,BASF,BAYER,COMMERZBANK,K + S,MAN,TUI,GEA GROUP
2003-02-13,1661.55,723.26,3420.98,3421.87,474.12,348.72,385.31,951.37,1088.77,972.52,855.54,168.5,512.05,1229.27,3592.34,1478.09,842.41,206.37,810.55,547.32,1015.44,40.99
2003-02-14,1760.37,759.18,3560.05,3377.07,486.14,335.31,403.93,979.69,1124.21,1011.87,877.71,175.53,515.85,1302.77,3847.37,1541.56,864.8,216.46,827.96,568.61,1039.8,42.1
2003-02-17,1746.59,796.05,3643.49,3387.41,486.14,335.31,401.07,983.03,1117.12,1037.17,881.25,174.33,536.13,1354.22,3939.7,1577.83,924.69,223.07,856.8,581.39,1049.16,42.1
2003-02-18,1732.8,773.36,3587.86,3445.99,489.58,350.06,401.07,1004.69,1121.68,1071.18,887.46,178.88,536.76,1405.67,4067.22,1571.03,929.17,220.29,850.33,581.39,1016.38,42.1
2003-02-19,1691.43,748.78,3511.37,3363.29,486.14,344.69,399.64,978.03,1078.64,1028.74,886.57,175.53,527.25,1341.36,3895.73,1531.59,887.19,214.02,845.36,570.74,983.59,41.73
2003-02-20,1670.75,721.36,3434.89,3351.23,479.27,323.23,401.07,949.04,1088.77,1017.49,887.46,176.2,531.06,1295.42,3746.24,1521.16,867.6,208.8,842.88,562.22,955.49,42.03
2003-02-21,1767.27,731.76,3560.05,3325.38,480.99,316.53,402.5,956.37,1131.81,1037.17,859.98,182.9,511.41,1302.77,3825.38,1532.49,878.79,207.41,850.33,557.97,955.49,42.1
2003-02-24,1737.39,714.75,3511.37,3346.4,472.4,316.66,401.78,918.05,1106.49,1014.68,845.79,182.9,497.47,1265.1,3772.62,1496.22,806.03,206.37,852.82,555.84,941.44,41.07
2003-02-25,1698.32,684.49,3441.84,3280.58,472.4,303.79,392.47,844.74,1030.53,986.57,796.75,176.2,477.19,1200.79,3539.58,1500.76,692.4,201.84,844.37,538.8,875.86,40.62
2003-02-26,1691.43,678.82,3322.25,3273.69,470.68,297.75,393.91,856.4,977.36,997.82,755.1,173.19,465.78,1174.15,3508.8,1489.42,652.1,198.01,846.85,543.06,844.95,39.44
2003-02-27,1739.69,695.84,3469.66,3411.53,484.43,296.41,399.64,889.72,1038.13,1017.49,778.24,179.55,475.92,1198.03,3495.61,1503.02,695.76,198.36,852.82,549.45,857.13,39.15
2003-02-28,1813.23,714.75,3608.72,3497.68,501.6,296.41,403.22,889.72,1045.72,1039.98,818.03,182.23,493.03,1221.92,3649.5,1527.96,689.04,203.58,860.28,570.74,866.5,38.92
2003-03-03,1804.04,720.42,3657.39,3445.99,498.17,301.64,411.09,869.73,1030.53,1054.03,798.6,180.89,500.64,1240.29,3715.46,1537.03,691.28,205.32,870.23,562.22,858.07,40.4
2003-03-04,1843.11,710.96,3405.68,3439.1,475.84,300.43,411.81,871.39,1038.13,1051.22,786.57,177.54,486.7,1209.06,3697.87,1530.23,694.08,200.8,877.68,543.06,805.61,39.74
2003-03-05,1827.02,731.76,3365.36,3325.38,468.96,308.48,406.44,853.07,1053.32,1065.28,777.31,176.2,484.8,1231.11,3763.82,1518.89,684,205.32,877.68,562.22,843.08,38.41
2003-03-06,1746.59,699.62,3233.25,3325.38,448.35,301.78,403.22,836.41,1012.81,1020.3,747.7,168.16,468.95,1163.12,3559.36,1487.15,677.29,196.27,872.71,532.41,800.92,37.67
2003-03-07,1760.37,708.13,3212.39,3325.38,453.5,299.09,412.17,839.74,1012.81,1023.11,713.46,164.14,462.62,1137.4,3548.37,1471.28,677.29,194.19,869.23,545.19,763.45,37.52
2003-03-10,1716.71,670.31,3102.53,3239.23,439.76,301.1,401.43,799.75,956.09,975.33,687.55,160.79,444.87,1076.76,3249.38,1437.28,657.69,184.44,852.82,528.15,732.54,37.3
2003-03-11,1709.82,654.24,2948.16,3308.15,419.15,304.46,371.7,759.76,941.91,950.03,666.27,148.06,435.37,1056.55,3088.89,1367.46,642.02,183.4,850.33,538.8,744.72,37.3
2003-03-12,1590.31,625.88,2920.35,3342.61,405.41,293.73,368.84,773.09,893.8,905.62,647.76,143.04,467.05,969.08,2833.86,1292.19,587.73,192.1,850.33,515.37,725.98,36.71
2003-03-13,1636.27,674.09,3155.37,3440.82,415.71,308.48,363.83,803.08,952.04,978.14,682,147.06,491.13,1058.02,2989.95,1396.47,600.6,206.37,842.88,530.28,782.19,37.3
2003-03-14,1677.64,699.62,3255.49,3501.13,415.71,329.94,368.84,828.07,997.61,1027.33,682.93,148.73,494.3,1102.48,3372.49,1441.81,587.73,212.98,840.39,553.71,814.98,38.04
2003-03-17,1705.22,724.2,3337.54,3514.91,446.98,343.35,381.73,838.07,1035.59,1068.09,705.13,154.76,532.32,1139.23,3535.18,1419.14,575.41,228.99,845.36,553.71,871.18,39.51
2003-03-18,1652.36,740.27,3434.89,3514.91,467.25,360.79,401.07,856.4,1028,1095.91,749.55,156.77,562.11,1157.61,3609.93,1580.1,794.83,234.21,860.28,596.3,888.04,39.88
2003-03-19,1714.41,758.24,3664.34,3463.22,482.71,375.54,398.2,899.72,1073.57,1127.11,767.13,158.11,551.34,1199.87,3640.71,1673.05,750.05,237.69,860.28,631.23,915.21,40.25
2003-03-20,1714.41,772.42,3713.02,3359.84,474.46,368.84,404.65,896.39,1048.25,1129.92,740.3,158.78,548.17,1109.83,3460.43,1641.31,755.09,236.64,855.31,602.69,925.51,39.37
2003-03-21,1836.21,831.98,3810.36,3359.84,481.33,390.97,411.81,933.04,1103.96,1187.54,775.46,163.47,573.52,1124.53,3631.92,1725.19,786.44,247.78,877.68,638.89,1049.16,39.88
2003-03-24,1792.55,773.36,3608.72,3346.06,468.96,382.92,403.22,906.38,1059.9,1129.92,735.67,158.78,541.83,1038.17,3467.03,1609.57,738.86,232.12,850.33,613.34,933.94,39.29
2003-03-25,1847.7,788.49,3685.21,3438.41,458.66,387.61,408.23,903.05,1109.02,1158.03,756.96,162.13,551.34,1056.55,3504.4,1639.04,741.66,238.38,852.82,638.89,946.12,38.78
2003-03-26,1815.53,783.76,3747.78,3583.83,467.25,379.57,409.66,903.05,1091.3,1166.46,744,160.12,543.1,1010.61,3341.71,1654.91,750.05,238.38,847.85,630.37,933.94,39.15
2003-03-27,1783.36,769.58,3636.53,3497.68,444.92,363.47,408.95,926.38,1074.08,1138.36,735.67,154.9,529.16,955.49,2987.76,1636.78,733.26,234.9,852.82,626.11,899.28,38.78
2003-03-28,1810.93,758.24,3650.44,3521.8,445.6,358.11,406.8,920.05,1073.57,1100.41,715.31,152.08,513.31,924.25,2638.2,1595.97,732.7,229.68,845.36,619.73,859,37.67
2003-03-31,1737.39,729.87,3532.23,3514.91,446.63,350.06,401.07,966.37,1037.11,1056.84,675.52,146.39,510.78,847.07,2339.2,1550.63,702.47,217.5,830.44,596.3,810.29,36.56
2003-04-01,1737.39,732.71,3587.86,3492.51,450.07,332.62,402.86,916.38,1058.38,1059.65,680.15,145.72,489.87,880.15,2462.32,1527.96,691.28,217.5,830.44,598.43,801.86,37.3
2003-04-02,1838.51,756.53,3845.13,3583.83,450.07,335.31,417.54,973.03,1119.15,1115.87,724.57,150.74,506.34,933.44,2673.37,1629.97,747.25,234.9,845.36,638.89,833.71,39
2003-04-03,1856.9,758.24,3852.08,3887.08,450.07,321.89,418.26,983.03,1109.02,1115.87,707.91,152.08,506.34,893.93,2701.95,1654.91,755.65,232.82,845.36,617.6,875.86,37.74
2003-04-04,1884.47,780.93,3921.61,3825.05,450.07,329.94,429.72,1046.34,1144.47,1129.92,719.02,158.11,525.99,917.82,2800.88,1718.39,783.08,235.6,850.33,638.89,918.02,38.48
2003-04-07,1953.42,811.18,4185.83,3773.36,487.86,342.68,423.99,1096.32,1230.56,1203,749.55,166.49,576.69,1031.19,3095.48,1781.86,822.82,253,865.25,658.06,1030.43,39.51
2003-04-08,1953.42,800.78,4053.72,3997.35,468.96,342.01,413.96,1094.66,1223.98,1205.81,749.55,162.13,543.1,1052.87,3135.05,1752.39,825.62,250.56,867.74,643.15,997.64,39.51
2003-04-09,1923.54,797.94,4018.96,3893.97,468.28,360.79,415.39,1081.33,1179.92,1174.9,737.52,160.79,555.77,1076.76,3095.48,1743.32,834.01,257.18,870.23,636.76,1016.38,44.02
2003-04-10,1856.9,788.49,3977.24,3859.51,456.94,366.15,418.61,1008.02,1129.28,1155.22,716.24,156.1,546.9,1087.78,3077.89,1729.72,831.21,245,867.24,623.98,969.54,49.85
2003-04-11,1907.46,799.84,4032.87,3849.17,470.68,358.11,414.25,996.36,1149.53,1160.84,726.42,156.77,562.74,1037.25,3179.02,1745.59,851.36,255.09,882.66,628.24,1025.75,52.96
2003-04-14,1912.05,830.09,4130.21,3842.28,468.96,355.42,415.39,1019.68,1164.73,1188.95,739.37,161.8,557.67,1060.22,3218.6,1754.66,895.02,257.87,895.09,638.89,1021.06,51.7
2003-04-15,1925.84,849,4194.18,3790.59,491.3,372.86,421.26,1043.01,1192.58,1217.06,767.13,163.74,573.52,1162.64,3511,1741.06,917.97,274.92,892.6,645.28,1086.63,51.92
2003-04-16,1875.28,857.51,4191.4,3790.59,489.58,376.88,416.15,1049.67,1167.77,1211.43,795.82,160.12,576.69,1214.17,3543.98,1731.99,895.02,273.18,905.03,652.95,1119.42,51.85
2003-04-17,1912.05,871.69,4192.79,3766.47,515.35,374.2,422.73,1066.33,1190.05,1231.11,806,162.13,573.52,1207.99,3605.53,1775.06,914.06,294.06,902.55,672.97,1128.79,49.85
2003-04-18,1912.05,871.69,4192.79,3766.47,515.35,374.2,422.73,1066.33,1190.05,1231.11,806,162.13,573.52,1207.99,3605.53,1775.06,914.06,294.06,902.55,672.97,1128.79,49.85
2003-04-21,1912.05,871.69,4192.79,3766.47,515.35,374.2,422.73,1066.33,1190.05,1231.11,806,162.13,573.52,1207.99,3605.53,1775.06,914.06,294.06,902.55,672.97,1128.79,49.85
2003-04-22,1985.59,900.05,4213.64,3825.05,523.94,370.18,426.01,1073,1228.03,1245.16,807.85,166.15,592.53,1202.84,3684.68,1840.81,934.77,309.72,895.09,670.84,1189.68,52.81
2003-04-23,1976.4,908.56,4297.09,3859.51,539.4,371.52,430.76,1116.32,1225.49,1233.92,841.16,171.51,586.19,1212.11,3781.41,1822.67,945.96,316.68,905.03,687.87,1189.68,56.13
2003-04-24,1967.21,876.42,4101,3852.62,520.5,372.86,432.22,1083,1200.17,1224.08,814.33,165.15,569.08,1166.76,3649.5,1793.2,926.37,295.11,914.98,675.1,1105.37,60.19
2003-04-25,1921.24,850.89,4060.68,3876.74,517.06,375.54,428.57,1092.99,1173.34,1200.19,807.85,160.52,557.04,1170.88,3526.39,1737.88,931.97,288.84,925.92,660.19,1077.27,63.37
2003-04-28,1999.38,877.36,4178.88,3831.94,535.96,375.54,432.95,1124.65,1235.62,1255,833.76,164.08,567.18,1242.21,3790.21,1781.86,966.11,303.46,944.82,698.52,1189.68,61.6
2003-04-29,1967.21,875.28,4171.93,3825.05,541.11,380.91,423.46,1132.98,1225.49,1259.22,849.49,158.39,570.98,1289.41,3856.16,1806.8,944.85,306.24,954.76,696.39,1172.82,60.56
2003-04-30,1953.42,873.58,4158.02,3776.81,546.27,366.82,421.26,1122.98,1225.49,1245.16,851.34,161.23,583.02,1329.61,3922.12,1797.73,962.57,309.03,952.27,690,1229.96,61.15
2003-05-01,1953.42,873.58,4158.02,3776.81,546.27,366.82,421.26,1122.98,1225.49,1245.16,851.34,161.23,583.02,1329.61,3922.12,1797.73,962.57,309.03,952.27,690,1229.96,61.15
2003-05-02,2029.26,886.63,4123.25,3756.13,549.7,372.86,423.46,1129.65,1245.75,1257.81,860.6,155.2,593.8,1352.83,3974.88,1827.2,957.25,312.51,952.27,698.52,1344.24,63
2003-05-05,2055.58,907.61,4053.72,3756.13,549.7,366.15,432.95,1132.98,1263.48,1270.46,900.39,156.97,628.02,1389.76,4054.03,1829.47,967.88,320.16,949.79,724.08,1415.43,62.19
2003-05-06,2074.72,935.98,4045.38,3704.44,554.86,369.51,418.05,1132.98,1293.86,1295.76,935.55,163.37,664.14,1456.24,4216.71,1819.04,970.84,327.12,947.3,726.21,1362.98,60.79
2003-05-07,2060.37,920.85,3907.71,3618.29,549.7,376.88,419.07,1146.31,1288.8,1259.5,893.91,161.94,633.72,1428.81,4185.93,1803.17,1024.57,319.47,943.82,713.43,1278.67,60.71
2003-05-08,1998.15,879.25,3970.29,3694.1,546.27,372.86,417.61,1109.65,1253.35,1214.25,851.34,158.39,595.7,1346.5,3895.73,1738.79,999.18,295.8,929.4,660.19,1170.94,58.35
2003-05-09,2010.11,894.38,4114.91,3732.01,553.14,364.81,415.42,1109.65,1266.01,1228.3,847.64,163.37,598.87,1363.38,3891.34,1745.84,992.09,304.16,911.54,679.36,1172.82,59.09
2003-05-12,2024.47,896.27,4130.21,3721.67,553.14,360.79,411.04,1073,1271.07,1208.62,849.49,161.23,594.43,1407.7,3913.32,1745.84,1014.54,311.46,935.18,670.84,1125.98,58.5
2003-05-13,2024.47,905.72,4081.54,3773.36,546.27,349.39,405.2,1049.67,1250.82,1195.98,838.39,158.39,581.12,1399.26,3913.32,1712.94,986.19,305.2,935.18,630.37,1138.16,59.23
2003-05-14,2024.47,896.27,4060.68,3714.78,549.7,343.35,401.55,1073,1281.2,1169.27,844.87,157.33,583.66,1388.71,3873.75,1743.49,1018.67,312.16,971.96,634.63,1100.69,64.26
2003-05-15,2103.44,917.07,4045.38,3774.05,554.86,348.72,400.46,1026.35,1316.65,1186.14,877.25,154.49,586.19,1405.59,3944.1,1766.99,1073,313.2,982.46,619.73,1105.37,61.67
2003-05-16,2101.05,922.74,4085.71,3842.28,556.57,349.39,395.71,1012.35,1331.84,1180.52,869.85,156.97,579.85,1414.03,4045.23,1771.69,1077.72,313.2,979.84,615.47,1100.69,63.52
2003-05-19,2067.54,891.54,3829.47,3825.05,542.83,349.28,386.95,966.37,1286.92,1128.52,825.43,149.44,564.01,1310.62,3777.02,1687.1,1009.22,297.89,956.19,570.74,1038.86,61.89
2003-05-20,2062.76,888.71,3737.45,3825.05,549.7,347.88,397.17,993.02,1283.22,1120.09,818.96,151.57,554.5,1294.79,3662.69,1668.3,1005.68,303.46,966.7,575,1007.01,60.79
2003-05-21,2043.61,867.91,3758.68,3893.97,542.83,326.92,391.33,976.36,1249.92,1107.44,805.08,152,548.17,1255.75,3587.95,1644.8,989.14,297.54,964.08,572.87,1019.19,60.34
2003-05-22,2048.4,881.52,3850.7,3893.97,547.98,328.46,395.71,1003.02,1281.63,1090.57,818.96,156.97,554.5,1276.85,3680.28,1637.75,1002.13,306.24,950.94,577.13,1002.33,63.15
2003-05-23,2014.9,877.36,3835.13,4031.81,542.83,326.92,392.06,979.69,1257.85,1090.57,801.37,154.13,541.83,1245.19,3596.74,1635.4,992.09,307.98,950.94,562.22,981.72,64.63
2003-05-26,2012.51,880.2,3836.55,3962.89,553.14,319.8,388.41,983.03,1255.21,1089.17,802.3,152.71,551.34,1247.3,3574.75,1597.81,980.28,306.94,945.69,553.71,988.27,64.26
2003-05-27,2046.01,893.43,3822.39,3987.01,563.74,315.75,390.24,1009.68,1269.48,1106.03,814.33,150.22,543.73,1276.85,3693.47,1644.8,983.24,313.9,959.87,579.26,974.22,64.26
2003-05-28,2081.9,920.85,3850.7,3988.74,569.04,316.03,387.68,1010.68,1278.99,1121.49,824.51,150.58,557.67,1297.96,3715.46,1696.5,1012.76,311.46,958.82,589.91,1048.23,65.22
2003-05-29,2077.12,926.52,3949.8,3969.78,579.65,314.35,386.88,1017.61,1289.56,1110.25,820.81,151.29,561.48,1297.96,3871.55,1665.95,1003.91,316.34,958.82,586.08,1029.49,65.59
2003-05-30,2096.26,950.16,4105.53,3914.65,588.48,321.61,391.33,996.84,1302.77,1135.54,823.58,153.71,585.56,1351.77,4001.26,1701.2,1030.48,337.56,958.82,604.82,1058.53,65.14
2003-06-02,2113.01,1001.21,4155.08,4028.02,590.25,332.51,395.71,1019.34,1315.98,1155.22,865.22,158.61,614.71,1429.86,4115.58,1729.39,1072.41,341.04,969.33,619.73,1194.36,68.1
2003-06-03,2081.9,1002.54,4146.58,3973.23,592.02,326.22,394.18,1012.42,1311.23,1148.19,862.45,158.39,610.27,1407.7,4067.22,1708.24,1062.96,345.26,969.33,613.34,1188.74,65.73
2003-06-04,2105.83,1024.85,4204.63,3945.66,622.06,335.45,393.16,1053.95,1321.27,1173.49,892.06,161.59,625.48,1437.25,4111.19,1748.19,1092.49,360.38,982.46,623.98,1217.78,68.69
2003-06-05,2077.12,1009.72,4197.55,3876.74,636.2,343.69,397.9,1040.1,1310.7,1177.71,887.43,157.68,621.05,1420.36,4080.41,1710.59,1081.86,369.17,977.21,625.26,1214.97,66.63
2003-06-06,2089.08,1025.79,4390.08,3921.54,652.1,351.09,408.85,1048.76,1313.34,1208.62,891.13,161.59,641.96,1447.8,4155.16,1731.74,1107.25,397.3,974.58,626.15,1217.78,65.48
2003-06-09,2086.69,1018.23,4275.41,3935.32,650.33,340.2,403.74,1052.22,1308.06,1186.14,887.43,160.52,643.23,1443.58,4098,1724.69,1086.58,386.75,971.96,619.93,1227.15,65.17
2003-06-10,2081.9,1032.79,4353.28,3954.28,629.13,347.46,408.85,1055.68,1305.41,1201.6,895.76,162.3,640.06,1533.28,4084.81,1736.44,1104.3,411.01,950.94,612.83,1234.64,66.01
2003-06-11,2077.12,1104.26,4445.3,4011.13,646.8,350.67,412.5,1072.99,1308.06,1203,902.24,169.05,649.56,1577.6,4322.24,1762.29,1155.08,437.73,948.31,615.49,1231.83,64.18
2003-06-12,2096.26,1125.54,4459.45,3976.67,648.21,342.29,405.2,1069.53,1337.12,1197.38,917.05,171.18,650.83,1616.64,4520.11,1799.88,1169.25,437.73,937.81,638.58,1273.98,63.03
2003-06-13,2093.87,1098.46,4445.3,3987.84,642.21,356.26,404.47,1072.99,1347.69,1180.52,897.61,170.18,654.63,1554.38,4373.22,1795.18,1122.01,407.85,943.06,633.26,1269.3,63.49
2003-06-16,2096.26,1134.24,4537.32,3994.12,641.5,349.97,408.85,1111.06,1366.19,1198.79,947.58,174.45,686.32,1601.87,4335.38,1828.08,1169.25,444.41,940.43,648.35,1271.17,63.65
2003-06-17,2091.47,1139.07,4643.49,3959.23,648.57,340.37,411.04,1135.29,1376.76,1217.06,985.52,179.7,690.75,1652.52,4406.6,1846.88,1195.83,448.28,932.55,659.46,1328.32,66.09
2003-06-18,2115.4,1124.57,4700.12,3941.79,653.87,325.57,413.23,1149.13,1384.69,1229.71,975.34,182.54,690.75,1651.46,4366.54,1865.68,1210.59,433.16,929.93,665.67,1316.14,67.92
2003-06-19,2101.05,1094.59,4542.98,3920.86,650.33,330.5,414.69,1111.06,1366.19,1214.25,955.91,179.7,693.92,1583.93,4212.98,1828.08,1186.97,416.64,912.59,645.69,1324.57,68.38
2003-06-20,2113.01,1102.33,4615.18,3924.35,651.4,332.14,414.69,1097.22,1400.55,1228.3,972.57,179.7,690.57,1590.26,4210.75,1844.53,1176.34,422.26,924.67,632.81,1315.65,68.46
2003-06-23,2110.62,1077.58,4501.92,3913.89,641.5,320.63,403.74,1072.99,1405.83,1211.43,941.1,176.86,677.16,1530.11,4117.28,1795.18,1179.29,406.79,940.43,639.47,1282.96,66.7
2003-06-24,2124.98,1094.59,4601.02,4029,639.73,318.99,403.01,1072.99,1382.05,1215.65,950.36,176.86,680.51,1551.21,4197.4,1799.88,1175.16,420.15,932.55,650.57,1258.19,67.31
2003-06-25,2105.83,1091.69,4601.02,4009.81,645.03,305.84,395.71,1095.49,1419.04,1219.87,935.55,173.31,663.75,1546.99,4161.79,1771.69,1181.07,435.97,935.18,639.47,1278.01,66.93
2003-06-26,2132.16,1108.13,4735.52,4063.88,648.57,319.81,397.24,1105.87,1413.76,1217.06,915.19,177.57,677.16,1542.77,4063.87,1781.09,1201.73,439.49,935.18,635.03,1287.91,67.92
2003-06-27,2139.33,1093.63,4756.75,4081.32,646.8,318.83,392.86,1107.6,1387.33,1214.25,916.12,181.48,680.51,1553.33,4054.08,1776.39,1204.69,435.27,935.18,637.25,1278.01,67.62
2003-06-30,2136.94,1087.83,4735.52,4050.28,646.09,312.91,389.87,1111.06,1389.97,1198.79,923.52,183.25,681.85,1521.67,3916.98,1741.14,1186.97,428.94,935.18,651.91,1278.01,67.47
2003-07-01,2136.94,1068.49,4609.52,4011.21,639.73,314.06,386.95,1086.83,1358.26,1166.46,941.1,179.7,663.08,1472.07,3814.61,1712.94,1148.59,418.39,924.67,642.58,1238.38,67.39
2003-07-02,2148.91,1111.03,4763.83,4032.49,646.8,325.57,387.32,1161.25,1382.05,1211.43,949.43,184.67,678.5,1540.66,3937.01,1745.84,1163.94,430.7,940.43,659.46,1287.91,66.01
2003-07-03,2148.91,1102.33,4777.98,3941.79,664.47,327.05,384.76,1187.21,1352.98,1214.25,987.37,187.16,677.16,1514.7,3872.47,1729.39,1157.44,429.65,943.06,673.67,1287.91,67.24
2003-07-04,2136.94,1101.36,4892.66,3952.26,668.01,323.1,386.22,1142.21,1342.41,1226.33,1005.88,185.45,689.23,1523.99,3939.24,1769.34,1157.44,435.97,937.81,697.2,1297.82,66.93
2003-07-07,2175.23,1127.47,4990.34,3924.35,675.08,350.23,389.87,1216.63,1366.19,1287.33,1057.7,190.92,724.09,1580.76,4028.26,1860.98,1228.31,464.1,937.81,732.73,1339.43,66.01
2003-07-08,2168.05,1112.97,4983.26,3924.35,673.31,379.01,387.68,1209.71,1358.26,1304.19,1051.22,188.23,738.84,1615.58,4108.38,1856.28,1214.14,462.7,940.96,730.51,1359.24,66.7
2003-07-09,2170.44,1100.4,4870,3924.35,685.68,372.43,385.49,1185.48,1352.98,1298.57,1048.45,186.02,744.88,1641.97,4095.03,1835.13,1195.83,457.07,929.93,710.53,1357.26,66.47
2003-07-10,2134.55,1086.86,4763.83,3906.91,675.43,365.85,386.22,1162.98,1339.77,1264.84,1021.61,179.35,720.74,1590.26,3943.69,1832.78,1169.25,445.82,922.04,706.08,1332.5,66.32
2003-07-11,2139.33,1111.03,4870,3906.91,689.21,384.43,389.07,1209.71,1357.21,1287.33,1059.55,184.67,723.42,1639.86,4139.54,1853.93,1189.33,462.34,914.16,726.07,1337.45,66.78
2003-07-14,2163.26,1129.41,4912.48,3924.35,690.27,400.55,387.68,1242.59,1375.18,1307,1071.58,186.8,740.86,1742.21,4373.22,1898.57,1219.45,468.32,916.79,754.93,1370.14,70.68
2003-07-15,2136.94,1129.41,4885.58,3924.35,692.75,396.27,386.22,1235.67,1347.69,1322.46,1073.43,185.38,737.5,1764.37,4330.93,1879.77,1210.59,470.43,893.15,788.24,1404.82,71.21
2003-07-16,2120.19,1136.17,4855.85,3924.35,689.21,406.14,390.6,1259.89,1321.27,1343.54,1070.66,186.02,737.5,1789.7,4433.31,1879.77,1186.97,471.13,908.91,792.68,1434.54,70.68
2003-07-17,2133.11,1106.2,4763.83,3879,678.61,422.58,402.28,1289.32,1311.23,1312.62,1072.51,181.83,734.82,1755.93,4264.17,1898.57,1175.75,462.7,897.35,770.92,1391.94,69.76
2003-07-18,2146.51,1113.93,4785.06,3858.07,696.28,440.17,402.28,1306.62,1316.51,1332.3,1091.94,182.9,744.21,1798.14,4273.07,1919.72,1188.15,474.65,906.28,794.9,1397.88,70.37
2003-07-21,2122.58,1102.33,4687.38,3872.03,685.68,429.49,403.74,1246.05,1296.43,1298.57,1064.18,177.57,737.5,1751.71,4112.83,1881.18,1170.44,464.1,898.4,781.58,1322.59,70.37
2003-07-22,2153.69,1107.17,4721.36,3865.05,682.14,425.05,403.74,1270.28,1310.17,1326.68,1037.34,177.5,737.5,1739.05,4072.77,1896.22,1150.36,462.34,898.4,786.02,1377.08,68.84
2003-07-23,2153.69,1105.23,4728.44,3851.1,676.14,424.06,392.06,1235.67,1305.41,1321.05,1013.28,175.44,740.86,1730.61,4086.12,1870.38,1133.82,457.07,903.66,751.82,1347.36,68.69
2003-07-24,2208.73,1108.13,4770.91,3847.61,690.98,435.24,402.65,1266.82,1331.84,1374.46,1072.51,179.7,744.21,1772.82,4161.79,1912.67,1159.22,465.86,914.16,770.48,1357.26,70.98
2003-07-25,2182.41,1107.17,4813.38,3861.56,696.28,427.84,403.01,1258.16,1315.98,1377.27,1069.73,183.61,734.15,1764.37,4090.57,1889.17,1142.68,464.1,914.16,759.37,1307.73,68.46
2003-07-28,2223.09,1132.31,4799.22,3802.26,696.28,437.21,403.01,1297.97,1321.8,1396.94,1068.81,183.32,740.19,1813.97,4241.91,1907.97,1172.21,469.38,907.33,777.14,1332.5,68.38
2003-07-29,2196.77,1144.88,4712.86,3802.26,694.52,416.82,400.09,1314.93,1315.98,1395.54,1073.43,183.25,737.5,1875.81,4295.32,1926.77,1173.98,469.38,908.91,790.46,1322.59,68.84
2003-07-30,2189.59,1138.11,4765.24,3795.28,705.12,438.2,404.47,1308.35,1317.04,1391.32,1066.03,185.67,737.5,1923.72,4353.19,1936.17,1206.46,469.38,903.66,777.14,1315.65,68.38
2003-07-31,2201.55,1115.87,4884.16,3732.49,751.07,438.2,405.2,1311.81,1318.63,1405.1,1071.58,188.94,756.28,1994.42,4473.37,1985.51,1247.21,472.19,901.03,788.24,1302.77,70.6
2003-08-01,2172.84,1083.96,4848.77,3676.68,769.8,434.91,405.93,1294.51,1294.84,1395.54,1060.48,188.58,750.91,1941.66,4451.11,1973.76,1228.31,485.2,898.4,808.67,1297.82,69.76
2003-08-04,2175.23,1054.95,4777.98,3680.17,745.76,443.96,401.55,1280.66,1289.56,1391.32,1064.18,187.87,744.21,1899.45,4406.6,1952.62,1222.4,493.99,906.28,837.09,1297.82,69.15
2003-08-05,2191.98,1071.39,4804.88,3676.68,733.39,465,400.09,1287.58,1300.13,1408.19,1082.69,190.36,754.26,1931.1,4481.82,1980.81,1253.11,493.99,906.28,825.99,1292.87,69.53
2003-08-06,2172.84,1038.51,4797.8,3736.68,736.93,470.59,401.55,1246.05,1281.63,1394.13,1070.66,187.16,737.5,1878.34,4317.58,1940.87,1175.16,474.65,901.03,821.54,1282.96,68.23
2003-08-07,2184.8,1025.94,4735.52,3716.79,744,477.01,398.27,1246.05,1286.92,1377.27,1045.67,185.03,730.8,1819.25,4200.96,1865.68,1119.06,464.1,899.45,849.08,1268.1,68
2003-08-08,2194.37,1024.97,4707.2,3697.61,751.07,465.82,397.9,1228.74,1286.92,1382.89,1041.05,186.8,737.5,1806.58,4112.83,1875.07,1120.24,456.02,906.28,834.87,1257.2,68.69
2003-08-11,2191.98,1029.81,4714.28,3732.49,751.07,469.61,397.9,1241.55,1299.6,1385.7,1029.02,185.38,740.86,1834.02,4155.56,1863.33,1124.96,453.55,901.03,808.67,1248.29,66.4
2003-08-12,2211.12,1048.18,4777.98,3725.52,744,472.73,403.01,1213.17,1302.77,1402.57,1066.03,189.29,748.23,1899.45,4232.12,1879.77,1137.96,465.86,903.66,814.88,1263.15,66.24
2003-08-13,2172.84,1047.21,4870,4046.44,770.51,464.02,407.39,1211.44,1284.27,1443.32,1086.39,192.84,758.96,1876.23,4184.94,1889.17,1114.93,465.16,906.28,868.17,1273.05,65.1
2003-08-14,2254.2,1067.52,4926.63,4011.56,777.57,471.91,412.5,1287.58,1305.41,1475.65,1041.97,198.95,767.67,1865.68,4271.73,1926.77,1124.96,472.89,906.28,866.84,1260.17,63.42
