"10317.000026484.70561",224,144,288,640,104,6170,37,1,121,1,1,0,20,467,8,175,49,0,81,0,3,1,0,0,6,0,3,0,1,8,0,0,0,7,0,14,8,0,0,0
"10317.000065299.48089",720,9,12029,2432,4356,940,617,499,209,17,379,122,161,4,4,0,78,0,136,227,41,0,3,0,6,3,61,0,12,839,0,1,1856,5,0,0,286,105,0,0
"10317.000012528.48068",12,5,6,981,9,0,595,0,170,0,1,2,5,1,1,16,7569,0,241,0,2,1,0,8035,6,397,0,4153,1,2,4,2,1,2130,856,0,1,0,45,0
"10317.000032634.48001",465,182,1366,2015,767,6503,201,0,310,20,131,33,0,0,4,1,192,166,46,13,55,3,2,2,2,16,10,0,7,108,0,1,225,17,1,0,168,0,2,339
"10317.000060228.48058",9507,37,13278,7069,1010,45,22,3,134,1,306,496,3,404,1,3,5,677,90,10,704,416,960,0,11,0,155,0,0,168,1,1,44,2,0,0,16,1,6,0
"10317.000027672.48041",172,11,12630,3781,544,9,14,1,121,1,26,3999,9,1,3,3,169,2,1432,22,277,0,0,2,0,0,9,1,31,52,0,0,94,14,2,0,2,0,0,0
"10317.000052470.50473",19,170,7,12,3,38,72,0,3,0,39,6,1422,1,10,7274,229,2,1,0,0,0,0,69,3589,9,0,40,44,7,11,199,0,96,2,0,2,0,67,0
"10317.000089374.51574",42,1770,68,41,15,287,29,1,3,0,6,3,0,1,3306,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,6,0,0,23,0,12,0,0
"10317.000076642.62408",6741,9,5250,3591,998,32,916,0,12,2,1002,258,16,8,0,0,17,0,130,4,444,71,0,2,0,25,189,0,2,125,0,0,137,1,2,0,135,0,5,1
"10317.000087008.53384",2066,5200,3298,2517,1370,3942,433,2,101,0,234,12,9,98,416,14,108,1397,38,41,280,105,41,0,7,2,62,1,90,53,2,12,53,0,1,0,579,2,0,438
"10317.000047186.48041",5024,1,1199,1530,306,9074,45,2,44,13,1,17,0,4,23,0,99,0,2,8,204,2,2,0,0,10,0,0,1,185,0,0,19,0,0,0,39,0,0,1
"10317.000007308.48068",2244,92,10660,9169,923,38,148,3,1059,5,419,2107,3476,324,0,75,272,0,713,1,168,85,0,139,257,17,15,3,347,119,7,2,385,117,30,15,0,0,11,0
"10317.000007316.48068",3067,76,8974,5570,2027,3,68,0,901,6,1042,1017,343,1,0,6,127,0,273,0,558,169,0,3,28,53,0,1,18,692,1,0,1460,22,2,0,0,0,2,0
"10317.000079154.53384",5094,889,9188,8839,1279,16,960,18,692,0,549,85,247,64,2,2,257,2,113,38,288,90,36,7,18,1,109,1,290,45,1,0,77,2,1,0,22,7,0,1139
"10317.000058834.48065",95,19,103,252,34,33705,35,17,97,0,12,353,1,2,6,0,14,4,54,0,5,2,1,0,0,9,21,1,260,207,1,0,239,1,0,0,1,1,0,1
"10317.000100424.56081",2229,379,1379,295,135,11393,17,0,52,0,129,38,1,0,568,0,0,0,10,6,132,32,1,2,2,0,11,0,2,33,0,0,0,0,0,0,11,1,0,73
"10317.000103788.67598",25456,142,2024,7244,430,116,438,0,185,0,394,4,119,44,2,0,32,0,27,1,0,1,0,0,1,5,0,0,144,18,16,4,4,12,6,0,0,0,34,0
"10317.000023589.55074",7371,5,920,920,73,12288,33,28,132,0,4,64,2,0,2160,0,4,1,132,2,66,0,0,0,2,0,4,0,0,2,0,0,13,0,0,1,0,0,0,31
"10317.000005577.47999",27,239,16,29,1,243,354,18,2,0,57,14,2113,0,351,8152,3152,34,30,0,1,0,1,584,8442,419,0,129,21,22,69,1171,9,221,104,56,0,0,136,0
"10317.000098884.54640",564,3,904,339,15,15876,11,2,36,0,51,22,0,2,179,0,3,1,2,1,7,5,0,3,2,1,18,2,2,8,0,0,0,0,0,1,2,0,1,0
"10317.000085100.66115",2806,7796,6358,2880,498,219,1378,307,454,135,850,4598,7,1029,10,2,4,4,179,70,932,439,1,0,3,0,172,0,883,574,0,0,155,0,0,2,5,3,0,4
"10317.000113463.81179",3951,25,5114,10116,192,123,191,273,228,0,387,59,275,375,55,1,25,1,9,0,6,11,0,3,1,0,2,1,0,3,0,0,0,8,0,1,0,0,0,0
"10317.000073267.69026",23866,42,5224,5270,1852,110,372,2,44,0,558,2,34,74,4,2,58,0,78,16,200,0,2,2,4,4,40,0,4,48,2,24,12,6,0,0,16,0,8,0
"10317.000066831.48078",5,199,55,54,2,381,235,84,1,0,51,20,1038,4,289,2698,2251,50,10,0,2,0,0,907,2143,389,0,2647,144,22,67,361,29,367,128,66,5,0,421,0
"10317.000097703.54640",2470,15,6282,2682,1506,3285,166,282,139,0,524,4,3,128,0,4,6,1,71,210,343,36,0,4,1,7,34,3,1,81,1,0,284,0,4,0,1,0,0,36
"10317.000028961.48007",5896,5,1562,2565,377,1,112,64,38,0,632,3,8,0,0,0,6,0,209,10,457,0,0,0,0,0,0,0,2,29,0,0,286,6,0,0,0,0,0,0
"10317.000042709.48049",1330,687,9070,4046,618,128,2103,23,949,0,55,203,9,8,0,1,157,45,157,7,2,0,0,0,1,29,96,1,107,1021,1,0,2289,7,0,1,0,0,0,0
"10317.000052365.48082",385,18,3315,2363,39,20203,1829,413,887,43,93,29,29,4,525,262,19,1,58,38,36,0,1,0,1210,2,16,1,11,7,1,0,87,5,2,0,1,0,0,2
"10317.000105371.67598",1366,15,396,280,21,6424,96,12,11,0,44,4,7,31,8775,3,36,0,1,2,34,7,0,2,1,6,22,9771,7,9,1,0,1,1,2,69,0,0,8,1
"10317.000097989.54640",2833,1425,5361,6512,357,44,735,2,237,0,532,531,318,4,5,0,40,1069,1662,11,47,13,0,2,39,3,26,1,0,127,0,0,132,1,0,1,1,1,2,801
"10317.000066824.48078",3,238,32,72,24,291,450,55,9,0,78,29,948,1,302,1579,7100,91,29,3,0,0,0,647,4026,1664,0,2214,96,12,81,516,25,499,833,37,3,9,1018,0
"10317.000062086.48049",3980,2,2145,1228,139,54,436,0,80,100,755,503,0,72,0,0,17,229,30,3,513,148,0,1,0,0,186,1,0,105,4,1,212,0,1,0,0,0,0,0
"10317.000012796.48062",1,48,1,19,0,4,90,0,57,0,99,0,67,43,58,225,5243,17,0,1,1,0,0,300,125,306,0,381,55,0,25,325,0,27,546,262,0,0,70,0
"10317.000054285.48077",1711,7,6317,4077,1959,2200,38,328,74,50,146,108,0,81,18,0,7,0,57,1189,850,41,100,0,0,0,161,0,0,205,0,0,87,0,0,3,41,1,0,1
"10317.000052471.50473",702,16,1936,873,336,2849,155,1,22,0,68,52,0,19,0,0,2,0,12,14,116,137,20,0,10,1,29,0,1,25,0,0,15,1,0,0,0,0,0,0
"10317.000085160.66115",143026,16344,173788,148194,50250,8016,86122,181,62210,2441,12693,4618,4833,7449,196,78,5332,2024,28653,786,1610,506,48,23,74,14,669,9,2565,772,43,7,1447,138,28,57,109,52,1,83
"10317.000107737.74740",519,2,1859,1056,1420,4100,75,290,172,1,232,1,0,11,3,9,2,2,54,156,161,17,45,0,0,0,64,0,0,2,0,0,43,0,0,0,75,0,0,0
"10317.000075957.54458",15536,135,5147,5857,1594,194,91,23,1189,0,1842,5,14,345,10693,165,26,1,83,141,238,696,487,2,13,0,648,1,5,3,1,23,190,5,0,0,8,1,0,0
"10317.000108626.71225",9420,184,5470,8922,590,188,546,1199,270,0,231,1429,159,694,2,31,124,2,28,9,194,1,0,23,50,114,1,1,118,87,4,5,475,9,3,0,0,1,41,0
"10317.000101136.56194",171,6761,2605,2383,151,13,407,3,544,1,41,217,3,62,1,0,3,477,79,9,9,3,1,0,1,0,34,0,142,111,2,0,59,4,0,0,188,275,0,86
"10317.000033395.48001",2099,18,5592,1704,1055,5507,3,172,185,95,277,1076,2,113,3,2,12,0,129,72,1457,232,35,0,2,2,33,0,2,110,0,0,77,0,1,0,66,0,0,0
"10317.000010325.48062",10,228,35,459,11,1,2625,3,378,0,152,5,5,0,0,93,21533,2,364,0,2,0,1,7324,16,1224,0,1,1,4,109,4,3,2902,2726,0,0,0,421,0
"10317.000010324.48062",42,637,175,20,81,27,338,1,2,0,12,38,2344,0,50,1599,1795,0,16,0,0,0,0,290,618,92,0,41,65,0,130,179,0,81,134,69,0,0,106,0
"10317.000041832.70561",15032,6,4068,4620,964,8,12,52,100,104,298,2,0,238,0,0,2,0,14,8,746,330,0,0,0,6,90,0,2,26,0,0,52,0,0,0,340,0,0,0
"10317.000040135.48007",0,7,1,296,14,1,1107,0,33,0,39,6,0,0,0,11,1574,0,36,0,0,0,0,2829,0,304,0,0,0,0,4,0,0,483,447,0,0,0,0,0
"10317.000012534.48068",3,3765,189,285,60,245,790,69,27,1,156,0,1544,0,148,743,1314,0,393,0,0,0,0,461,374,382,0,108,105,0,34,5006,35,126,100,77,0,0,46,0
"10317.000010327.48062",2895,4062,1750,1901,280,26,1840,1,25,16,3955,13,9479,3037,0,17,24,0,24,1,111,53,0,7,307,5,24,2,4,100,718,1,15,200,0,0,0,0,3,16
"10317.000007313.48062",9225,30,8276,10146,1061,18,141,1,1514,127,908,425,489,1003,76,15,76,1,296,6,906,378,0,7,47,22,14,3,4,172,1,3,470,48,6,0,1,0,5,1
"10317.000071613.48090",54206,1996,3319,6883,1150,579,307,282,82,0,4955,3,6,180,16,23,220,2,26,9,1516,640,0,4,18,5,505,2,11,57,0,1,30,8,2,0,2,0,3,0
"10317.000050234.48049",2,1,192,534,34,5698,65,0,224,0,1,12,0,0,0,0,4,0,25,0,8,0,0,0,0,0,16,9,20,0,0,0,0,0,0,0,0,0,0,0
"10317.000054285.48082",1711,7,6317,4077,1959,2200,38,328,74,50,146,108,0,81,18,0,7,0,57,1189,850,41,100,0,0,0,161,0,0,205,0,0,87,0,0,3,41,1,0,1
"10317.000038073.62408",11727,8,1722,2686,145,21237,218,0,60,0,101,466,31,39,3,77,8,0,151,11,0,0,0,1,11,30,86,3,4,12,0,4,40,5,0,1,0,0,34,1
"10317.000108561.76893",804,744,7000,2245,373,354,1474,0,150,0,301,51,162,2,48,0,7,131,68,24,171,28,0,0,1,2,115,2,1,333,2,0,282,8,0,16,3,0,0,0
"10317.000042858.71225",5949,4,3135,1668,2247,8,178,95,66,1,362,75,4,38,23,16,1,0,17,20,329,267,37,0,119,0,68,0,5,499,0,0,7,1,13,583,77,0,0,1
"10317.000084662.66115",357646,665,19241,4254,324,2625,13738,50,503,35,135,3165,35,9550,48,3,33,74,327,18,145,55,29,0,15,8,19,6,77,29,18,1,61,12,1,17,22,23,0,44
"10317.000040134.48007",1540,26,648,207,136,1024,16,0,31,76,119,6,6,54,0,0,1,0,15,40,169,15,0,0,4,0,13,0,0,3,0,0,43,0,0,0,58,0,0,4
"10317.000099265.64038",327,75,2359,3199,78,4066,91,1,551,0,75,3043,23,2,0,1,31,17,323,1,5,0,0,1,0,443,1,0,681,1185,0,0,674,4,2,0,0,0,1,0
"10317.000010319.48062",6,917,3,519,7,0,332,0,404,1,20,6,2,0,0,35,16928,0,292,0,3,1,1,4104,16,208,0,1,3,5,21,3,0,1602,2616,2,0,0,18,0
"10317.000068657.50458",3799,736,11885,41096,514,948,3095,8,772,2,184,1821,163,312,31,11,52,2,51,2,11,9,1,0,16,124,0,0,1,5454,15,1,1816,15,14,0,1,0,0,1
"10317.000074261.50458",13084,45,1735,2989,912,50339,9,1510,103,495,914,31,6,226,97,78,8,2,35,84,1484,1095,17,0,16,3,381,4,0,8,3,0,47,3,0,0,1,1,0,0
"10317.000071932.50473",5996,1,1395,1845,234,4450,497,1,19,0,0,24,9,0,32,2721,54,0,0,46,1242,1,1,3,54,2,1,1,5,1,0,2,9,0,0,1,1,0,3,0
"10317.000085148.66115",11354,36465,115980,196510,20062,113624,4365,246,35179,974,8648,215,282,932,207,12,135,3258,1167,1619,1519,72,49,2400,6099,22,437,12,122,3847,31,1,1169,212,7,68,1349,4373,0,233
"10317.000067692.48085",19062,467,2609,2298,1281,490,89,1041,100,470,1345,78,67,44,0,0,23,1,81,47,371,0,382,0,2,0,98,0,2,4,1,0,39,15,0,1,0,0,0,1
"10317.000099022.56194",7135,20,1489,2390,45,10104,411,0,122,0,80,51,0,6,0,0,4,0,3,0,3,1,0,0,2,1,50,0,3,4,0,0,8,1,0,0,0,1,0,0
"10317.000038389.48041",281,3,2481,9781,260,7,39,0,1492,1,75,1623,0,2,0,0,954,8,890,5,57,52,10,0,0,0,20,2,2294,2,0,4,27,41,0,0,0,0,0,0
"10317.000066829.48078",22,185,27,86,25,121,171,128,17,0,169,22,602,2,321,1913,692,11,14,7,1,0,0,715,5030,133,2,914,351,66,78,569,58,195,62,197,1,6,218,0
"10317.000033246.48001",2154,2,505,541,93,3212,136,0,34,26,483,103,12,34,3,0,32,0,20,0,17,46,0,3,2,0,35,0,4,18,0,2,17,2,0,0,1,0,1,0
"10317.000053417.48049",5796,8,755,1253,182,6369,35,35,138,200,1135,2,3,801,0,0,3,0,18,1,967,171,41,0,32,0,339,105,9,22,0,0,4,0,0,2,2,0,0,0
"10317.000037933.48064",15,34,1505,3123,36,1248,18,3,2835,0,4,2111,207,2,0,1057,969,0,734,0,0,0,0,3,34,0,1,2,69,1310,0,0,63,18,13,0,0,0,0,0
"10317.000079428.52714",8,4201,7,92,4,25,3991,0,12,0,25,2,1,0,0,55,5626,1,177,0,0,1,0,1335,4,7789,0,0,2,0,1,3,0,2222,541,0,0,0,0,0
"10317.000046319.48041",4341,59,7244,4018,3584,954,210,240,592,189,985,47,2,138,1,3,339,186,153,46,289,645,19,4,2,0,85,1,9,302,0,0,192,9,0,0,20,1359,0,0
"10317.000066603.48064",9096,9,5802,3737,1021,19,3340,464,866,7,361,1146,0,7,10,7,18,0,175,7,563,224,0,0,0,0,65,2,0,641,0,0,128,1,0,2,1,0,0,161
"10317.000098995.64038",1034,556,336,168,369,11653,48,0,16,0,146,13,23,558,720,48,4,27,2,6,37,19,1,1,0,9,18,0,1,45,1,0,13,2,0,350,67,0,5,1
"10317.000012804.48068",2174,972,2504,2214,613,66,444,111,7,45,252,29,6129,39,31,7036,1152,22,37,0,239,25,0,136,560,267,13,2,15,65,38,22,2,89,52,19,0,0,9,0
"10317.000110042.81179",2012,12,654,534,694,49648,44,4,52,0,84,18,0,2,6,8,28,70,6,4,58,174,4,4,484,8,52,0,172,30,2,0,58,4,2,2,4,0,0,38
"10317.000085151.66115",37754,484363,33188,23979,3587,3502,4759,275,5722,848,9869,1399,1150,3541,137,3,172,3598,1052,138,3623,2369,56,10,21,28,318,7,13,654,14,0,2024,24,0,33,64,23,0,59
"10317.000112911.76893",3925,202,1231,544,639,3086,14,1613,18,0,1211,1,8,11,5,0,8,4,35,6,144,165,0,3,33,0,11,0,0,5,0,0,20,27,0,0,1,0,0,5
"10317.000052365.48077",385,18,3315,2363,39,20203,1829,413,887,43,93,29,29,4,525,262,19,1,58,38,36,0,1,0,1210,2,16,1,11,7,1,0,87,5,2,0,1,0,0,2
"10317.000066827.48078",2,173,145,48,23,146,87,9,9,0,10,11,797,3,246,839,344,3,15,0,0,0,0,132,3980,47,0,1182,96,28,19,109,34,75,82,12,0,3,74,0
"10317.000007315.48062",15,42,10,8,2,9,41,0,1,0,26,0,1204,2,21,22905,241,0,0,1,1,1,0,41,3360,30,0,11,0,6,3,15,0,3,11,1,0,0,12,0
"10317.000007312.48068",7,52,6,606,6,1,384,0,198,0,16,9,16,0,1,27,14630,0,629,0,0,4,0,8579,8,1648,0,0,0,0,114,20,1,930,1602,1,0,0,6,0
"10317.000042630.48008",542,9,2510,4389,420,62,50,1,1292,15,56,1938,1156,0,0,12,14,103,49,2,228,26,3,1,5,2,8,2,0,198,0,0,46,14,0,0,1,0,0,0
"10317.000015212.47999",18,157,105,98,12,56,220,5,2,0,63,68,1256,0,1210,14535,2579,37,9,0,0,0,0,673,7830,309,0,62,50,17,101,2376,0,98,322,111,11,0,90,0
"10317.000038389.50265",650,6,5647,20916,762,11,95,0,3161,2,162,4107,0,7,7,0,1993,24,2168,16,126,157,16,4,0,0,47,1,4570,4,0,0,32,88,10,0,1,0,2,0
"10317.000052447.48078",3,1034,3,6,68,6,1837,0,0,0,8,12,1214,7,0,6788,80,0,17,0,0,0,0,10,4659,2,0,1,4209,60,24,0,0,142,195,0,0,0,6,0
"10317.000033569.48015",1553,0,2279,641,664,163,26,36,48,0,128,8,4,144,1,0,6,0,15,64,268,107,224,0,0,2,32,0,0,211,0,0,10,0,0,2,56,0,0,0
"10317.000036432.50265",7,2,356,14960,1371,12,6,9,766,3,0,2322,0,0,2,5,71,0,1556,1,0,1,0,2,0,1,0,3,2,186,4,0,218,5,3,0,0,0,3,0
"10317.000066826.48078",1,1248,2,5,2,911,62,6,2,0,3,0,1376,2,25,258,265,0,1,0,0,0,0,24,3273,5,0,115,3,0,3,21,2,14,2,0,2,0,85,0
"10317.000012535.48068",7,4591,7,305,0,2,5989,1,80,0,9,3,3,0,0,14,7388,11,193,0,0,0,0,2179,6,7642,1,0,1,0,37,0,1,1070,1354,0,0,0,84,0
"10317.000071611.50458",4171,19,744,1466,133,51178,567,136,146,22,408,556,4,1769,67,5,11,4,112,7,399,75,81,3,15,6,366,2,10,7,0,1,18,1,1,2,2,1,1,1
"10317.000069300.48085",8342,15,4622,1157,825,2,61,647,62,83,300,149,11,65,0,0,2,0,102,91,348,0,4,0,0,0,74,0,0,11,0,0,56,0,0,0,0,0,0,0
"10317.000069651.48065",139,24,2955,1919,357,26555,282,10,61,0,5,2,2,144,6,0,11,2,4,2,13,2,13,36,0,0,14,1,3,40,1,0,0,0,1,0,1,0,0,0
"10317.000102944.71225",4098,51,2572,1966,458,26791,6,354,354,1,4,97,1,29,5,0,2,8,16,61,3479,343,340,0,0,0,34,0,1,2,0,0,66,1,0,0,89,0,0,0
"10317.000027672.50265",170,13,11168,3228,521,13,17,2,90,0,42,3830,3,1,12,2,142,2,1250,13,278,0,0,7,2,1,14,1,50,27,0,0,89,14,0,0,1,0,1,0
"10317.000084667.66115",429914,4901,27088,60252,3701,4233,9109,450,616,1840,27632,1275,8630,8879,145,14,111,11684,1634,88,17294,6519,37,6,116,18,5880,8,14,350,69,1,354,230,4,49,65,40,0,94
"10317.000084660.48093",8828,550,4883,5448,598,13,50,4,370,2,885,0,3,0,1,0,3,117,8,37,547,312,0,0,0,4,29,4,0,41,0,0,20,4,0,0,0,12,0,0
"10317.000007314.48068",1291,654,2076,1142,398,0,1010,83,88,23,330,32,1120,0,47,2229,1937,146,10,0,80,0,0,111,1436,1340,0,116,196,107,92,21,76,104,288,40,76,0,111,0
"10317.000097203.74740",0,5467,0,138,0,0,15320,0,22,0,0,1,4,0,0,10,13759,2,260,0,0,0,0,332,5,16,0,0,1,0,11,1,0,888,285,0,0,0,8,0
